animal,date,session_type,session_dprime,session_hit_rate,histology_fallback,stimulus,trials,n_mouse_go,n_gt_go,n_acx_go,n_ofc_go,p_mouse_go,p_gt_go,p_acx_go,p_ofc_go,error_trials_only,n_behavior_match,p_behavior_match,odds_behavior_match,models_agree_only,agreement_state
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,1.7911724409886975,21,,,,,,,,,,18.0,0.8571428571428571,5.999999999999997,True,Models agree (pooled)
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,1.9491220452647464,22,,,,,,,,,,22.0,1.0,,True,Models agree (pooled)
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,2.121,21,,,,,,,,,,21.0,1.0,,True,Models agree (pooled)
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,0.7070000000000001,6,,,,,,,,,,3.0,0.5,1.0,True,Both Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,0.7070000000000001,1,,,,,,,,,,1.0,1.0,,True,Both No-Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,0.769344846128565,10,,,,,,,,,,6.0,0.6,1.4999999999999998,True,Both Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,0.837187400657122,11,,,,,,,,,,11.0,1.0,,True,Both Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,0.9110124638462896,9,,,,,,,,,,4.0,0.4444444444444444,0.7999999999999999,True,Both Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,1.07876684098121,15,,,,,,,,,,8.0,0.5333333333333333,1.1428571428571428,True,Both Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,1.07876684098121,3,,,,,,,,,,2.0,0.6666666666666666,1.9999999999999998,True,Both No-Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,1.1738949211927685,9,,,,,,,,,,3.0,0.3333333333333333,0.49999999999999994,True,Both Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,1.1738949211927685,2,,,,,,,,,,0.0,0.0,,True,Both No-Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,1.27741160893374,12,,,,,,,,,,7.0,0.5833333333333334,1.4000000000000001,True,Both Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,1.27741160893374,4,,,,,,,,,,3.0,0.75,3.0,True,Both No-Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,1.390056630435602,21,,,,,,,,,,11.0,0.5238095238095238,1.1,True,Both Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,1.390056630435602,2,,,,,,,,,,0.0,0.0,,True,Both No-Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,1.64602248543222,10,,,,,,,,,,7.0,0.7,2.333333333333333,True,Both Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,1.64602248543222,2,,,,,,,,,,1.0,0.5,1.0,True,Both No-Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,1.7911724409886975,8,,,,,,,,,,6.0,0.75,3.0,True,Both Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,1.7911724409886975,2,,,,,,,,,,2.0,1.0,,True,Both No-Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,1.9491220452647464,8,,,,,,,,,,8.0,1.0,,True,Both Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,1.9491220452647464,3,,,,,,,,,,3.0,1.0,,True,Both No-Go
G4A2,8/4/2025,(2b Expert) 2b Categorization,,,False,2.121,13,,,,,,,,,,13.0,1.0,,True,Both Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,0.7070000000000001,21,20.0,21.0,4.0,14.0,0.9523809523809523,1.0,0.19047619047619047,0.6666666666666666,False,,,,,
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,0.769344846128565,20,20.0,20.0,13.0,10.0,1.0,1.0,0.65,0.5,False,,,,,
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,0.837187400657122,21,20.0,21.0,13.0,11.0,0.9523809523809523,1.0,0.6190476190476191,0.5238095238095238,False,,,,,
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,0.9110124638462896,21,19.0,21.0,12.0,10.0,0.9047619047619048,1.0,0.5714285714285714,0.47619047619047616,False,,,,,
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.07876684098121,42,23.0,0.0,23.0,22.0,0.5476190476190477,0.0,0.5476190476190477,0.5238095238095238,False,,,,,
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.1738949211927685,42,24.0,0.0,26.0,26.0,0.5714285714285714,0.0,0.6190476190476191,0.6190476190476191,False,,,,,
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.27741160893374,42,22.0,0.0,26.0,28.0,0.5238095238095238,0.0,0.6190476190476191,0.6666666666666666,False,,,,,
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.390056630435602,42,16.0,0.0,25.0,26.0,0.38095238095238093,0.0,0.5952380952380952,0.6190476190476191,False,,,,,
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.64602248543222,20,19.0,20.0,10.0,12.0,0.95,1.0,0.5,0.6,False,,,,,
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.7911724409886975,21,21.0,21.0,13.0,10.0,1.0,1.0,0.6190476190476191,0.47619047619047616,False,,,,,
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.9491220452647464,21,20.0,21.0,11.0,16.0,0.9523809523809523,1.0,0.5238095238095238,0.7619047619047619,False,,,,,
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,2.121,21,20.0,21.0,10.0,15.0,0.9523809523809523,1.0,0.47619047619047616,0.7142857142857143,False,,,,,
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.07876684098121,23,23.0,0.0,16.0,12.0,1.0,0.0,0.6956521739130435,0.5217391304347826,True,,,,,
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.1738949211927685,24,24.0,0.0,17.0,16.0,1.0,0.0,0.7083333333333334,0.6666666666666666,True,,,,,
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.27741160893374,22,22.0,0.0,16.0,15.0,1.0,0.0,0.7272727272727273,0.6818181818181818,True,,,,,
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.390056630435602,16,16.0,0.0,12.0,10.0,1.0,0.0,0.75,0.625,True,,,,,
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,0.7070000000000001,11,,,,,,,,,,4.0,0.36363636363636365,0.5714285714285715,True,Models agree (pooled)
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,0.769344846128565,7,,,,,,,,,,5.0,0.7142857142857143,2.5,True,Models agree (pooled)
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,0.837187400657122,9,,,,,,,,,,7.0,0.7777777777777778,3.5000000000000004,True,Models agree (pooled)
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,0.9110124638462896,13,,,,,,,,,,7.0,0.5384615384615384,1.1666666666666665,True,Models agree (pooled)
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.07876684098121,25,,,,,,,,,,16.0,0.64,1.777777777777778,True,Models agree (pooled)
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.1738949211927685,28,,,,,,,,,,18.0,0.6428571428571429,1.8000000000000003,True,Models agree (pooled)
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.27741160893374,22,,,,,,,,,,14.0,0.6363636363636364,1.75,True,Models agree (pooled)
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.390056630435602,23,,,,,,,,,,13.0,0.5652173913043478,1.2999999999999998,True,Models agree (pooled)
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.64602248543222,12,,,,,,,,,,8.0,0.6666666666666666,1.9999999999999998,True,Models agree (pooled)
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.7911724409886975,14,,,,,,,,,,8.0,0.5714285714285714,1.3333333333333333,True,Models agree (pooled)
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.9491220452647464,16,,,,,,,,,,12.0,0.75,3.0,True,Models agree (pooled)
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,2.121,10,,,,,,,,,,7.0,0.7,2.333333333333333,True,Models agree (pooled)
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,0.7070000000000001,4,,,,,,,,,,1.0,0.25,0.3333333333333333,True,Both Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,0.7070000000000001,2,,,,,,,,,,1.0,0.5,1.0,True,Both No-Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,0.769344846128565,3,,,,,,,,,,2.0,0.6666666666666666,1.9999999999999998,True,Both Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,0.769344846128565,2,,,,,,,,,,2.0,1.0,,True,Both No-Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,0.837187400657122,4,,,,,,,,,,4.0,1.0,,True,Both Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,0.837187400657122,1,,,,,,,,,,1.0,1.0,,True,Both No-Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,0.9110124638462896,2,,,,,,,,,,0.0,0.0,,True,Both Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,0.9110124638462896,4,,,,,,,,,,1.0,0.25,0.3333333333333333,True,Both No-Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.07876684098121,8,,,,,,,,,,4.0,0.5,1.0,True,Both Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.07876684098121,5,,,,,,,,,,3.0,0.6,1.4999999999999998,True,Both No-Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.1738949211927685,11,,,,,,,,,,8.0,0.7272727272727273,2.666666666666667,True,Both Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.1738949211927685,5,,,,,,,,,,4.0,0.8,4.000000000000001,True,Both No-Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.27741160893374,7,,,,,,,,,,4.0,0.5714285714285714,1.3333333333333333,True,Both Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.27741160893374,6,,,,,,,,,,6.0,1.0,,True,Both No-Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.390056630435602,10,,,,,,,,,,6.0,0.6,1.4999999999999998,True,Both Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.390056630435602,4,,,,,,,,,,1.0,0.25,0.3333333333333333,True,Both No-Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.64602248543222,2,,,,,,,,,,2.0,1.0,,True,Both Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.64602248543222,5,,,,,,,,,,3.0,0.6,1.4999999999999998,True,Both No-Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.7911724409886975,4,,,,,,,,,,3.0,0.75,3.0,True,Both Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.7911724409886975,3,,,,,,,,,,0.0,0.0,,True,Both No-Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.9491220452647464,8,,,,,,,,,,8.0,1.0,,True,Both Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,1.9491220452647464,2,,,,,,,,,,1.0,0.5,1.0,True,Both No-Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,2.121,2,,,,,,,,,,2.0,1.0,,True,Both Go
G4A3,6/4/2025,(2b Expert) 2b Categorization,,,False,2.121,5,,,,,,,,,,3.0,0.6,1.4999999999999998,True,Both No-Go
G4A5,9/4/2025,(2b Expert) 2b Categorization,,,False,0.7070000000000001,32,31.0,32.0,12.0,,0.96875,1.0,0.375,,False,,,,,
G4A5,9/4/2025,(2b Expert) 2b Categorization,,,False,0.769344846128565,32,30.0,32.0,20.0,,0.9375,1.0,0.625,,False,,,,,
G4A5,9/4/2025,(2b Expert) 2b Categorization,,,False,0.837187400657122,31,29.0,31.0,16.0,,0.9354838709677419,1.0,0.5161290322580645,,False,,,,,
G4A5,9/4/2025,(2b Expert) 2b Categorization,,,False,0.9110124638462896,31,28.0,31.0,15.0,,0.9032258064516129,1.0,0.4838709677419355,,False,,,,,
G4A5,9/4/2025,(2b Expert) 2b Categorization,,,False,1.07876684098121,62,54.0,0.0,25.0,,0.8709677419354839,0.0,0.4032258064516129,,False,,,,,
G4A5,9/4/2025,(2b Expert) 2b Categorization,,,False,1.1738949211927685,63,53.0,0.0,35.0,,0.8412698412698413,0.0,0.5555555555555556,,False,,,,,
G4A5,9/4/2025,(2b Expert) 2b Categorization,,,False,1.27741160893374,63,43.0,0.0,34.0,,0.6825396825396826,0.0,0.5396825396825397,,False,,,,,
G4A5,9/4/2025,(2b Expert) 2b Categorization,,,False,1.390056630435602,62,35.0,0.0,31.0,,0.5645161290322581,0.0,0.5,,False,,,,,
G4A5,9/4/2025,(2b Expert) 2b Categorization,,,False,1.64602248543222,31,27.0,31.0,11.0,,0.8709677419354839,1.0,0.3548387096774194,,False,,,,,
G4A5,9/4/2025,(2b Expert) 2b Categorization,,,False,1.7911724409886975,31,30.0,31.0,10.0,,0.967741935483871,1.0,0.3225806451612903,,False,,,,,
G4A5,9/4/2025,(2b Expert) 2b Categorization,,,False,1.9491220452647464,31,29.0,31.0,20.0,,0.9354838709677419,1.0,0.6451612903225806,,False,,,,,
G4A5,9/4/2025,(2b Expert) 2b Categorization,,,False,2.121,31,29.0,31.0,21.0,,0.9354838709677419,1.0,0.6774193548387096,,False,,,,,
G4A5,9/4/2025,(2b Expert) 2b Categorization,,,False,1.07876684098121,54,54.0,0.0,20.0,,1.0,0.0,0.37037037037037035,,True,,,,,
G4A5,9/4/2025,(2b Expert) 2b Categorization,,,False,1.1738949211927685,53,53.0,0.0,26.0,,1.0,0.0,0.49056603773584906,,True,,,,,
G4A5,9/4/2025,(2b Expert) 2b Categorization,,,False,1.27741160893374,43,43.0,0.0,23.0,,1.0,0.0,0.5348837209302325,,True,,,,,
G4A5,9/4/2025,(2b Expert) 2b Categorization,,,False,1.390056630435602,35,35.0,0.0,19.0,,1.0,0.0,0.5428571428571428,,True,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,0.7070000000000001,32,17.0,32.0,17.0,,0.53125,1.0,0.53125,,False,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,0.769344846128565,32,20.0,32.0,22.0,,0.625,1.0,0.6875,,False,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,0.837187400657122,31,19.0,31.0,19.0,,0.6129032258064516,1.0,0.6129032258064516,,False,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,0.9110124638462896,31,16.0,31.0,18.0,,0.5161290322580645,1.0,0.5806451612903226,,False,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,1.07876684098121,62,42.0,0.0,39.0,,0.6774193548387096,0.0,0.6290322580645161,,False,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,1.1738949211927685,63,42.0,0.0,41.0,,0.6666666666666666,0.0,0.6507936507936508,,False,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,1.27741160893374,63,39.0,0.0,40.0,,0.6190476190476191,0.0,0.6349206349206349,,False,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,1.390056630435602,62,42.0,0.0,41.0,,0.6774193548387096,0.0,0.6612903225806451,,False,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,1.64602248543222,31,22.0,31.0,12.0,,0.7096774193548387,1.0,0.3870967741935484,,False,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,1.7911724409886975,31,28.0,31.0,22.0,,0.9032258064516129,1.0,0.7096774193548387,,False,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,1.9491220452647464,31,29.0,31.0,14.0,,0.9354838709677419,1.0,0.45161290322580644,,False,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,2.121,31,28.0,31.0,20.0,,0.9032258064516129,1.0,0.6451612903225806,,False,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,0.7070000000000001,15,0.0,15.0,10.0,,0.0,1.0,0.6666666666666666,,True,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,0.769344846128565,12,0.0,12.0,10.0,,0.0,1.0,0.8333333333333334,,True,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,0.837187400657122,12,0.0,12.0,7.0,,0.0,1.0,0.5833333333333334,,True,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,0.9110124638462896,15,0.0,15.0,9.0,,0.0,1.0,0.6,,True,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,1.07876684098121,42,42.0,0.0,26.0,,1.0,0.0,0.6190476190476191,,True,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,1.1738949211927685,42,42.0,0.0,25.0,,1.0,0.0,0.5952380952380952,,True,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,1.27741160893374,39,39.0,0.0,23.0,,1.0,0.0,0.5897435897435898,,True,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,1.390056630435602,42,42.0,0.0,26.0,,1.0,0.0,0.6190476190476191,,True,,,,,
G4A6,9/4/2025,(2b Expert) 2b Categorization,,,False,1.64602248543222,9,0.0,9.0,3.0,,0.0,1.0,0.3333333333333333,,True,,,,,
G5A1,16/7,(Novice) 1b Categorization,,,False,1.07876684098121,18,5.0,0.0,10.0,7.0,0.2777777777777778,0.0,0.5555555555555556,0.3888888888888889,False,,,,,
G5A1,16/7,(Novice) 1b Categorization,,,False,1.1738949211927685,18,3.0,0.0,9.0,7.0,0.16666666666666666,0.0,0.5,0.3888888888888889,False,,,,,
G5A1,16/7,(Novice) 1b Categorization,,,False,1.27741160893374,20,5.0,0.0,10.0,10.0,0.25,0.0,0.5,0.5,False,,,,,
G5A1,16/7,(Novice) 1b Categorization,,,False,1.390056630435602,19,2.0,0.0,8.0,10.0,0.10526315789473684,0.0,0.42105263157894735,0.5263157894736842,False,,,,,
G5A1,16/7,(Novice) 1b Categorization,,,False,1.64602248543222,18,4.0,18.0,10.0,11.0,0.2222222222222222,1.0,0.5555555555555556,0.6111111111111112,False,,,,,
G5A1,16/7,(Novice) 1b Categorization,,,False,1.7911724409886975,19,5.0,19.0,10.0,13.0,0.2631578947368421,1.0,0.5263157894736842,0.6842105263157895,False,,,,,
G5A1,16/7,(Novice) 1b Categorization,,,False,1.9491220452647464,19,4.0,19.0,10.0,13.0,0.21052631578947367,1.0,0.5263157894736842,0.6842105263157895,False,,,,,
G5A1,16/7,(Novice) 1b Categorization,,,False,2.121,19,2.0,19.0,10.0,12.0,0.10526315789473684,1.0,0.5263157894736842,0.631578947368421,False,,,,,
G5A1,16/7,(Novice) 1b Categorization,,,False,1.07876684098121,5,5.0,0.0,2.0,1.0,1.0,0.0,0.4,0.2,True,,,,,
G5A1,16/7,(Novice) 1b Categorization,,,False,1.27741160893374,5,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.4,True,,,,,
G5A1,16/7,(Novice) 1b Categorization,,,False,1.64602248543222,14,0.0,14.0,8.0,8.0,0.0,1.0,0.5714285714285714,0.5714285714285714,True,,,,,
G5A1,16/7,(Novice) 1b Categorization,,,False,1.7911724409886975,14,0.0,14.0,8.0,11.0,0.0,1.0,0.5714285714285714,0.7857142857142857,True,,,,,
G5A1,16/7,(Novice) 1b Categorization,,,False,1.9491220452647464,15,0.0,15.0,8.0,10.0,0.0,1.0,0.5333333333333333,0.6666666666666666,True,,,,,
G5A1,16/7,(Novice) 1b Categorization,,,False,2.121,17,0.0,17.0,9.0,11.0,0.0,1.0,0.5294117647058824,0.6470588235294118,True,,,,,
G5A1,16/7,(Novice) 1b Categorization,,,False,1.07876684098121,9,,,,,,,,,,3.0,0.3333333333333333,0.49999999999999994,True,Models agree (pooled)
G5A1,16/7,(Novice) 1b Categorization,,,False,1.1738949211927685,10,,,,,,,,,,4.0,0.4,0.6666666666666667,True,Models agree (pooled)
G5A1,16/7,(Novice) 1b Categorization,,,False,1.27741160893374,10,,,,,,,,,,2.0,0.2,0.25,True,Models agree (pooled)
G5A1,16/7,(Novice) 1b Categorization,,,False,1.390056630435602,11,,,,,,,,,,8.0,0.7272727272727273,2.666666666666667,True,Models agree (pooled)
G5A1,16/7,(Novice) 1b Categorization,,,False,1.64602248543222,7,,,,,,,,,,3.0,0.42857142857142855,0.75,True,Models agree (pooled)
G5A1,16/7,(Novice) 1b Categorization,,,False,1.7911724409886975,14,,,,,,,,,,4.0,0.2857142857142857,0.39999999999999997,True,Models agree (pooled)
G5A1,16/7,(Novice) 1b Categorization,,,False,1.9491220452647464,14,,,,,,,,,,6.0,0.42857142857142855,0.75,True,Models agree (pooled)
G5A1,16/7,(Novice) 1b Categorization,,,False,2.121,13,,,,,,,,,,5.0,0.38461538461538464,0.625,True,Models agree (pooled)
G5A1,16/7,(Novice) 1b Categorization,,,False,1.07876684098121,2,,,,,,,,,,1.0,0.5,1.0,True,Both Go
G5A1,16/7,(Novice) 1b Categorization,,,False,1.07876684098121,3,,,,,,,,,,1.0,0.3333333333333333,0.49999999999999994,True,Both No-Go
G5A1,16/7,(Novice) 1b Categorization,,,False,1.1738949211927685,4,,,,,,,,,,2.0,0.5,1.0,True,Both Go
G5A1,16/7,(Novice) 1b Categorization,,,False,1.1738949211927685,4,,,,,,,,,,1.0,0.25,0.3333333333333333,True,Both No-Go
G5A1,16/7,(Novice) 1b Categorization,,,False,1.27741160893374,1,,,,,,,,,,0.0,0.0,,True,Both Go
G5A1,16/7,(Novice) 1b Categorization,,,False,1.27741160893374,4,,,,,,,,,,1.0,0.25,0.3333333333333333,True,Both No-Go
G5A1,16/7,(Novice) 1b Categorization,,,False,1.390056630435602,3,,,,,,,,,,2.0,0.6666666666666666,1.9999999999999998,True,Both Go
G5A1,16/7,(Novice) 1b Categorization,,,False,1.390056630435602,4,,,,,,,,,,2.0,0.5,1.0,True,Both No-Go
G5A1,16/7,(Novice) 1b Categorization,,,False,1.64602248543222,2,,,,,,,,,,2.0,1.0,,True,Both Go
G5A1,16/7,(Novice) 1b Categorization,,,False,1.64602248543222,2,,,,,,,,,,1.0,0.5,1.0,True,Both No-Go
G5A1,16/7,(Novice) 1b Categorization,,,False,1.7911724409886975,7,,,,,,,,,,2.0,0.2857142857142857,0.39999999999999997,True,Both Go
G5A1,16/7,(Novice) 1b Categorization,,,False,1.7911724409886975,1,,,,,,,,,,0.0,0.0,,True,Both No-Go
G5A1,16/7,(Novice) 1b Categorization,,,False,1.9491220452647464,3,,,,,,,,,,3.0,1.0,,True,Both Go
G5A1,16/7,(Novice) 1b Categorization,,,False,1.9491220452647464,5,,,,,,,,,,1.0,0.2,0.25,True,Both No-Go
G5A1,16/7,(Novice) 1b Categorization,,,False,2.121,4,,,,,,,,,,4.0,1.0,,True,Both Go
G5A1,16/7,(Novice) 1b Categorization,,,False,2.121,4,,,,,,,,,,1.0,0.25,0.3333333333333333,True,Both No-Go
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,0.7070000000000001,51,23.0,51.0,35.0,34.0,0.45098039215686275,1.0,0.6862745098039216,0.6666666666666666,False,,,,,
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,0.769344846128565,52,24.0,52.0,28.0,27.0,0.46153846153846156,1.0,0.5384615384615384,0.5192307692307693,False,,,,,
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,1.27741160893374,50,27.0,0.0,30.0,24.0,0.54,0.0,0.6,0.48,False,,,,,
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,1.390056630435602,51,30.0,0.0,32.0,31.0,0.5882352941176471,0.0,0.6274509803921569,0.6078431372549019,False,,,,,
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,0.7070000000000001,28,0.0,28.0,19.0,16.0,0.0,1.0,0.6785714285714286,0.5714285714285714,True,,,,,
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,0.769344846128565,28,0.0,28.0,16.0,14.0,0.0,1.0,0.5714285714285714,0.5,True,,,,,
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,1.27741160893374,27,27.0,0.0,17.0,14.0,1.0,0.0,0.6296296296296297,0.5185185185185185,True,,,,,
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,1.390056630435602,30,30.0,0.0,22.0,16.0,1.0,0.0,0.7333333333333333,0.5333333333333333,True,,,,,
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,0.7070000000000001,32,,,,,,,,,,18.0,0.5625,1.2857142857142858,True,Models agree (pooled)
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,0.769344846128565,25,,,,,,,,,,12.0,0.48,0.923076923076923,True,Models agree (pooled)
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,1.27741160893374,28,,,,,,,,,,16.0,0.5714285714285714,1.3333333333333333,True,Models agree (pooled)
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,1.390056630435602,30,,,,,,,,,,17.0,0.5666666666666667,1.3076923076923077,True,Models agree (pooled)
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,0.7070000000000001,10,,,,,,,,,,6.0,0.6,1.4999999999999998,True,Both Go
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,0.7070000000000001,5,,,,,,,,,,4.0,0.8,4.000000000000001,True,Both No-Go
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,0.769344846128565,10,,,,,,,,,,5.0,0.5,1.0,True,Both Go
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,0.769344846128565,3,,,,,,,,,,2.0,0.6666666666666666,1.9999999999999998,True,Both No-Go
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,1.27741160893374,11,,,,,,,,,,7.0,0.6363636363636364,1.75,True,Both Go
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,1.27741160893374,7,,,,,,,,,,4.0,0.5714285714285714,1.3333333333333333,True,Both No-Go
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,1.390056630435602,10,,,,,,,,,,5.0,0.5,1.0,True,Both Go
G4A4,27/3/2025,(Novice) 1b Categorization,,,False,1.390056630435602,8,,,,,,,,,,6.0,0.75,3.0,True,Both No-Go
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.7070000000000001,18,6.0,18.0,6.0,13.0,0.3333333333333333,1.0,0.3333333333333333,0.7222222222222222,False,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.769344846128565,18,9.0,18.0,10.0,14.0,0.5,1.0,0.5555555555555556,0.7777777777777778,False,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.837187400657122,18,8.0,18.0,11.0,8.0,0.4444444444444444,1.0,0.6111111111111112,0.4444444444444444,False,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,0.9110124638462896,18,7.0,18.0,10.0,10.0,0.3888888888888889,1.0,0.5555555555555556,0.5555555555555556,False,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.07876684098121,36,9.0,0.0,24.0,24.0,0.25,0.0,0.6666666666666666,0.6666666666666666,False,,,,,
G4A4,27/3/2025,(Novice) 2b Categorization,,,False,1.1738949211927685,37,15.0,0.0,26.0,23.0,0.40540540540540543,0.0,0.7027027027027027,0.6216216216216216,False,,,,,
